72;;;
6;0;2.320486757;2.732400782
6;0;-2.320486757;2.732400782
6;0;2.313704078;0.134437399
6;0;-2.313704078;0.134437399
6;0;0;-1.221932
6;0;0;4.218885268
7;0;0;-3.887003834
8;0;2.072214508;-5.053174176
8;0;-2.072214508;-5.053174176
8;0;0;6.600486764
1;0;4.092623867;3.776454937
1;0;-4.092623867;3.776454937
1;0;4.067750522;-0.929529699
1;0;-4.067750522;-0.929529699
